date,location_key,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,vaccination_provider_id
2021-05-30,US,200794.0,172890213.0,668571.0,135087319.0,384282.0,312090044.0,1
2021-05-31,US,89029.0,172979242.0,0.0,135087319.0,201695.0,312291739.0,1
2021-06-01,US,525237.0,173504479.0,780106.0,135867425.0,1263643.0,313555382.0,1
2021-06-02,US,494002.0,173998481.0,287825.0,136155250.0,1115301.0,314670683.0,1
2021-06-03,US,462551.0,174461032.0,489368.0,136644618.0,1244865.0,315915548.0,1
2021-06-04,US,499401.0,174960433.0,810749.0,137455367.0,1400090.0,317315638.0,1
2021-06-05,US,352891.0,175313324.0,657335.0,138112702.0,1069274.0,318384912.0,1
2021-06-06,US,171224.0,175484548.0,856621.0,138969323.0,515622.0,318900534.0,1
2021-06-07,US,372672.0,175857220.0,779338.0,139748661.0,1069181.0,319969715.0,1
2021-06-08,US,403563.0,176260783.0,693296.0,140441957.0,1172908.0,321142623.0,1
2021-06-09,US,391084.0,176651867.0,538153.0,140980110.0,1163512.0,322306135.0,1
2021-06-10,US,404124.0,177055991.0,603142.0,141583252.0,1167808.0,323473943.0,1
2021-06-11,US,427420.0,177483411.0,512278.0,142095530.0,1228808.0,324702751.0,1
2021-06-12,US,280504.0,177763915.0,1023547.0,143119077.0,892180.0,325594931.0,1
2021-06-13,US,113413.0,177877328.0,802145.0,143921222.0,392411.0,325987342.0,1
2021-06-14,US,332070.0,178209398.0,998117.0,144919339.0,911420.0,326898762.0,1
2021-06-15,US,360494.0,178569892.0,849028.0,145768367.0,976634.0,327875396.0,1
2021-06-16,US,358253.0,178928145.0,687757.0,146456124.0,942966.0,328818362.0,1
2021-06-17,US,351568.0,179279713.0,1302461.0,147758585.0,892828.0,329711190.0,1
2021-06-18,US,368283.0,179647996.0,700418.0,148459003.0,919665.0,330630855.0,1
2021-06-19,US,231122.0,179879118.0,666161.0,149125164.0,574728.0,331205583.0,1
2021-06-20,US,112315.0,179991433.0,542482.0,149667646.0,276414.0,331481997.0,1
2021-06-21,US,301628.0,180293061.0,378360.0,150046006.0,559994.0,332041991.0,1
2021-06-22,US,324377.0,180617438.0,378669.0,150424675.0,754803.0,332796794.0,1
2021-06-23,US,330731.0,180948169.0,362628.0,150787303.0,735031.0,333531825.0,1
2021-06-24,US,319192.0,181267361.0,464731.0,151252034.0,698772.0,334230597.0,1
2021-06-25,US,351513.0,181618874.0,363520.0,151615554.0,766250.0,334996847.0,1
2021-06-26,US,225438.0,181844312.0,568689.0,152184243.0,498952.0,335495799.0,1
2021-06-27,US,127211.0,181971523.0,844422.0,153028665.0,267185.0,335762984.0,1
2021-06-28,US,276087.0,182247610.0,747453.0,153776118.0,553440.0,336316424.0,1
2021-06-29,US,298078.0,182545688.0,423546.0,154199664.0,627543.0,336943967.0,1
2021-06-30,US,308329.0,182854017.0,685022.0,154884686.0,631311.0,337575278.0,1
2021-07-01,US,293289.0,183147306.0,999915.0,155884601.0,605754.0,338181032.0,1
2021-07-02,US,306943.0,183454249.0,371295.0,156255896.0,620753.0,338801785.0,1
2021-07-03,US,182097.0,183636346.0,726653.0,156982549.0,357749.0,339159534.0,1
2021-07-04,US,27788.0,183664134.0,341189.0,157323738.0,50326.0,339209860.0,1
2021-07-05,US,201699.0,183865833.0,0.0,157323738.0,396739.0,339606599.0,1
2021-07-06,US,274699.0,184140532.0,312350.0,157636088.0,584208.0,340190807.0,1
2021-07-07,US,283039.0,184423571.0,272083.0,157908171.0,570621.0,340761428.0,1
2021-07-08,US,289526.0,184713097.0,379395.0,158287566.0,566378.0,341327806.0,1
2021-07-09,US,322683.0,185035780.0,341865.0,158629431.0,632661.0,341960467.0,1
2021-07-10,US,211595.0,185247375.0,324986.0,158954417.0,401276.0,342361743.0,1
2021-07-11,US,116954.0,185364329.0,312119.0,159266536.0,216824.0,342578567.0,1
2021-07-12,US,275680.0,185640009.0,232688.0,159499224.0,520422.0,343098989.0,1
2021-07-13,US,281907.0,185921916.0,175939.0,159675163.0,527144.0,343626133.0,1
2021-07-14,US,284690.0,186206606.0,451353.0,160126516.0,531654.0,344157787.0,1
2021-07-15,US,298814.0,186505420.0,282022.0,160408538.0,541465.0,344699252.0,1
2021-07-16,US,347905.0,186853325.0,277840.0,160686378.0,625412.0,345324664.0,1
2021-07-17,US,224167.0,187077492.0,307657.0,160994035.0,400291.0,345724955.0,1
2021-07-18,US,135629.0,187213121.0,238448.0,161232483.0,233914.0,345958869.0,1
2021-07-19,US,340248.0,187553369.0,241232.0,161473715.0,568331.0,346527200.0,1
2021-07-20,US,372713.0,187926082.0,0.0,161473715.0,604501.0,347131701.0,1
2021-07-21,US,388056.0,188314138.0,421330.0,161895045.0,631767.0,347763468.0,1
2021-07-22,US,417432.0,188731570.0,279120.0,162174165.0,650292.0,348413760.0,1
2021-07-23,US,488712.0,189220282.0,261111.0,162435276.0,748163.0,349161923.0,1
2021-07-24,US,302274.0,189522556.0,290536.0,162725812.0,463616.0,349625539.0,1
2021-07-25,US,201893.0,189724449.0,299914.0,163025726.0,259416.0,349884955.0,1
2021-07-26,US,447721.0,190172170.0,147640.0,163173366.0,643804.0,350528759.0,1
2021-07-27,US,480722.0,190652892.0,139108.0,163312474.0,701509.0,351230268.0,1
2021-07-28,US,491510.0,191144402.0,275568.0,163588042.0,720490.0,351950758.0,1
2021-07-29,US,497784.0,191642186.0,280874.0,163868916.0,720427.0,352671185.0,1
2021-07-30,US,575726.0,192217912.0,315164.0,164184080.0,835645.0,353506830.0,1
2021-07-31,US,346480.0,192564392.0,262884.0,164446964.0,515262.0,354022092.0,1
2021-08-01,US,226074.0,192790466.0,310459.0,164757423.0,327353.0,354349445.0,1
2021-08-02,US,506359.0,193296825.0,162243.0,164919666.0,720549.0,355069994.0,1
2021-08-03,US,538017.0,193834842.0,161750.0,165081416.0,762601.0,355832595.0,1
2021-08-04,US,552300.0,194387142.0,253571.0,165334987.0,778202.0,356610797.0,1
2021-08-05,US,559773.0,194946915.0,302579.0,165637566.0,792896.0,357403693.0,1
2021-08-06,US,626131.0,195573046.0,280690.0,165918256.0,908100.0,358311793.0,1
2021-08-07,US,381623.0,195954669.0,284920.0,166203176.0,557899.0,358869692.0,1
2021-08-08,US,237726.0,196192395.0,274305.0,166477481.0,350363.0,359220055.0,1
2021-08-09,US,520401.0,196712796.0,176893.0,166654374.0,782162.0,360002217.0,1
2021-08-10,US,530289.0,197243085.0,207538.0,166861912.0,799145.0,360801362.0,1
2021-08-11,US,499008.0,197742093.0,243595.0,167105507.0,769012.0,361570374.0,1
2021-08-12,US,514077.0,198256170.0,249222.0,167354729.0,802782.0,362373156.0,1
2021-08-13,US,581100.0,198837270.0,344441.0,167699170.0,947920.0,363321076.0,1
2021-08-14,US,362250.0,199199520.0,391755.0,168090925.0,624895.0,363945971.0,1
2021-08-15,US,211699.0,199411219.0,271133.0,168362058.0,399244.0,364345215.0,1
2021-08-16,US,464483.0,199875702.0,327299.0,168689357.0,869831.0,365215046.0,1
2021-08-17,US,490181.0,200365883.0,208247.0,168897604.0,923287.0,366138333.0,1
2021-08-18,US,487144.0,200853027.0,288664.0,169186268.0,952464.0,367090797.0,1
2021-08-19,US,480279.0,201333306.0,406605.0,169592873.0,944459.0,368035256.0,1
2021-08-20,US,538118.0,201871424.0,406110.0,169998983.0,1106634.0,369141890.0,1
2021-08-21,US,321550.0,202192974.0,407802.0,170406785.0,665319.0,369807209.0,1
2021-08-22,US,184447.0,202377421.0,414836.0,170821621.0,389598.0,370196807.0,1
2021-08-23,US,442021.0,202819442.0,267333.0,171088954.0,919538.0,371116345.0,1
2021-08-24,US,462398.0,203281840.0,278703.0,171367657.0,949810.0,372066155.0,1
2021-08-25,US,470164.0,203752004.0,405713.0,171773370.0,966228.0,373032383.0,1
2021-08-26,US,477392.0,204229396.0,397639.0,172171009.0,990131.0,374022514.0,1
2021-08-27,US,535619.0,204765015.0,475943.0,172646952.0,1170725.0,375193239.0,1
2021-08-28,US,319480.0,205084495.0,0.0,172646952.0,711437.0,375904676.0,1
2021-08-29,US,193797.0,205278292.0,873259.0,173520211.0,429845.0,376334521.0,1
2021-08-30,US,417735.0,205696027.0,311991.0,173832202.0,924947.0,377259468.0,1
2021-08-31,US,419605.0,206115632.0,289327.0,174121529.0,926518.0,378185986.0,1
2021-09-01,US,427772.0,206543404.0,478488.0,174600017.0,934555.0,379120541.0,1
2021-09-02,US,405186.0,206948590.0,373920.0,174973937.0,895422.0,380015963.0,1
2021-09-03,US,455651.0,207404241.0,564088.0,175538025.0,1040765.0,381056728.0,1
2021-09-04,US,246748.0,207650989.0,430241.0,175968266.0,560122.0,381616850.0,1
2021-09-05,US,168462.0,207819451.0,0.0,175968266.0,366039.0,381982889.0,1
2021-09-06,US,82902.0,207902353.0,0.0,175968266.0,177388.0,382160277.0,1
2021-09-07,US,355811.0,208258164.0,691230.0,176659496.0,907441.0,383067718.0,1
2021-09-08,US,367080.0,208625244.0,445156.0,177104652.0,843163.0,383910881.0,1
2021-09-09,US,373386.0,208998630.0,328392.0,177433044.0,845374.0,384756255.0,1
2021-09-10,US,450757.0,209449387.0,466414.0,177899458.0,1032171.0,385788426.0,1
2021-09-11,US,258998.0,209708385.0,428931.0,178328389.0,596251.0,386384677.0,1
2021-09-12,US,157390.0,209865775.0,364486.0,178692875.0,349589.0,386734266.0,1
2021-09-13,US,339023.0,210204798.0,0.0,178692875.0,779985.0,387514251.0,1
2021-09-14,US,317022.0,210521820.0,597108.0,179289983.0,748085.0,388262336.0,1
2021-09-15,US,313673.0,210835493.0,405304.0,179695287.0,759900.0,389022236.0,1
2021-09-16,US,311811.0,211147304.0,390856.0,180086143.0,758303.0,389780539.0,1
2021-09-17,US,352233.0,211499537.0,486028.0,180572171.0,900214.0,390680753.0,1
2021-09-18,US,206039.0,211705576.0,462851.0,181035022.0,520583.0,391201336.0,1
2021-09-19,US,119623.0,211825199.0,347954.0,181382976.0,304088.0,391505424.0,1
2021-09-20,US,266865.0,212092064.0,345096.0,181728072.0,686360.0,392191784.0,1
2021-09-21,US,261650.0,212353714.0,284271.0,182012343.0,672827.0,392864611.0,1
2021-09-22,US,254221.0,212607935.0,375497.0,182387840.0,662110.0,393526721.0,1
2021-09-23,US,255744.0,212863679.0,199494.0,182587334.0,671961.0,394198682.0,1
2021-09-24,US,322133.0,213185812.0,371362.0,182958696.0,979408.0,395178090.0,1
2021-09-25,US,203809.0,213389621.0,394630.0,183353326.0,668615.0,395846705.0,1
2021-09-26,US,120582.0,213510203.0,317544.0,183670870.0,407039.0,396253744.0,1
2021-09-27,US,300371.0,213810574.0,218037.0,183888907.0,1021927.0,397275671.0,1
2021-09-28,US,292227.0,214102801.0,0.0,183888907.0,1123446.0,398399117.0,1
2021-09-29,US,290165.0,214392966.0,1648358.0,185537265.0,1130019.0,399529136.0,1
2021-09-30,US,290952.0,214683918.0,-935815.0,184601450.0,1151494.0,400680630.0,1
2021-10-01,US,316803.0,215000721.0,250966.0,184852416.0,1298472.0,401979102.0,1
2021-10-02,US,174615.0,215175336.0,291282.0,185143698.0,626025.0,402605127.0,1
2021-10-03,US,106883.0,215282219.0,348881.0,185492579.0,364237.0,402969364.0,1
2021-10-04,US,248625.0,215530844.0,295519.0,185788098.0,974859.0,403944223.0,1
2021-10-05,US,245612.0,215776456.0,272048.0,186060146.0,1006740.0,404950963.0,1
2021-10-06,US,249436.0,216025892.0,325605.0,186385751.0,1021790.0,405972753.0,1
2021-10-07,US,251706.0,216277598.0,232433.0,186618184.0,1006448.0,406979201.0,1
2021-10-08,US,284319.0,216561917.0,299737.0,186917921.0,1133843.0,408113044.0,1
2021-10-09,US,148263.0,216710180.0,297550.0,187215471.0,532958.0,408646002.0,1
2021-10-10,US,93660.0,216803840.0,0.0,187215471.0,312467.0,408958469.0,1
2021-10-11,US,226602.0,217030442.0,0.0,187215471.0,848679.0,409807148.0,1
2021-10-12,US,229887.0,217260329.0,499358.0,187714829.0,918074.0,410725222.0,1
2021-10-13,US,228218.0,217488547.0,222730.0,187937559.0,896532.0,411621754.0,1
2021-10-14,US,227017.0,217715564.0,344188.0,188281747.0,903277.0,412525031.0,1
2021-10-15,US,262776.0,217978340.0,373449.0,188655196.0,1042406.0,413567437.0,1
2021-10-16,US,141582.0,218119922.0,247287.0,188902483.0,488797.0,414056234.0,1
2021-10-17,US,84418.0,218204340.0,238998.0,189141481.0,268283.0,414324517.0,1
2021-10-18,US,224426.0,218428766.0,151078.0,189292559.0,824868.0,415149385.0,1
2021-10-19,US,203131.0,218631897.0,195234.0,189487793.0,815241.0,415964626.0,1
2021-10-20,US,204428.0,218836325.0,221917.0,189709710.0,828271.0,416792897.0,1
2021-10-21,US,207829.0,219044154.0,214737.0,189924447.0,849485.0,417642382.0,1
2021-10-22,US,294217.0,219338371.0,255106.0,190179553.0,1366233.0,419008615.0,1
2021-10-23,US,177706.0,219516077.0,222709.0,190402262.0,822967.0,419831582.0,1
2021-10-24,US,109491.0,219625568.0,176442.0,190578704.0,470183.0,420301765.0,1
2021-10-25,US,304976.0,219930544.0,121086.0,190699790.0,1513463.0,421815228.0,1
2021-10-26,US,300274.0,220230818.0,93310.0,190793100.0,1546346.0,423361574.0,1
2021-10-27,US,309709.0,220540527.0,197650.0,190990750.0,1608377.0,424969951.0,1
2021-10-28,US,300105.0,220840632.0,251682.0,191242432.0,1594319.0,426564270.0,1
2021-10-29,US,329599.0,221170231.0,755437.0,191997869.0,1770663.0,428334933.0,1
2021-10-30,US,168862.0,221339093.0,247058.0,192244927.0,813920.0,429148853.0,1
2021-10-31,US,101569.0,221440662.0,208573.0,192453500.0,434297.0,429583150.0,1
2021-11-01,US,286179.0,221726841.0,133427.0,192586927.0,1446125.0,431029275.0,1
2021-11-02,US,286263.0,222013104.0,139479.0,192726406.0,1488410.0,432517685.0,1
2021-11-03,US,313734.0,222326838.0,205080.0,192931486.0,1549087.0,434066772.0,1
2021-11-04,US,352760.0,222679598.0,296327.0,193227813.0,1622501.0,435689273.0,1
2021-11-05,US,455842.0,223135440.0,198049.0,193425862.0,1895434.0,437584707.0,1
2021-11-06,US,390450.0,223525890.0,202067.0,193627929.0,1026979.0,438611686.0,1
2021-11-07,US,228239.0,223754129.0,204655.0,193832584.0,550949.0,439162635.0,1
2021-11-08,US,472224.0,224226353.0,168524.0,194001108.0,1450197.0,440612832.0,1
2021-11-09,US,523995.0,224750348.0,167503.0,194168611.0,1623252.0,442236084.0,1
2021-11-10,US,574381.0,225324729.0,214310.0,194382921.0,1752393.0,443988477.0,1
2021-11-11,US,550288.0,225875017.0,0.0,194382921.0,1588976.0,445577453.0,1
2021-11-12,US,640411.0,226515428.0,364918.0,194747839.0,1975589.0,447553042.0,1
2021-11-13,US,534272.0,227049700.0,203267.0,194951106.0,1166590.0,448719632.0,1
2021-11-14,US,240480.0,227290180.0,169364.0,195120470.0,575394.0,449295026.0,1
2021-11-15,US,462058.0,227752238.0,155434.0,195275904.0,1537452.0,450832478.0,1
2021-11-16,US,489784.0,228242022.0,159784.0,195435688.0,1667304.0,452499782.0,1
2021-11-17,US,507769.0,228749791.0,176677.0,195612365.0,1744247.0,454244029.0,1
2021-11-18,US,508343.0,229258134.0,0.0,195612365.0,1772378.0,456016407.0,1
2021-11-19,US,584373.0,229842507.0,100742.0,195713107.0,2055832.0,458072239.0,1
2021-11-20,US,460325.0,230302832.0,207459.0,195920566.0,1224221.0,459296460.0,1
2021-11-21,US,206691.0,230509523.0,207930.0,196128496.0,638130.0,459934590.0,1
2021-11-22,US,490645.0,231000168.0,270452.0,196398948.0,1796034.0,461730624.0,1
2021-11-23,US,492058.0,231492226.0,0.0,196398948.0,1774285.0,463504909.0,1
2021-11-24,US,403491.0,231895717.0,-230192.0,196168756.0,1371381.0,464876290.0,1
2021-11-25,US,9055.0,231904772.0,0.0,196168756.0,27242.0,464903532.0,1
2021-11-26,US,312813.0,232217585.0,0.0,196168756.0,1196504.0,466100036.0,1
2021-11-27,US,221284.0,232438869.0,0.0,196168756.0,886401.0,466986437.0,1
2021-11-28,US,143076.0,232581945.0,0.0,196168756.0,585435.0,467571872.0,1
2021-11-29,US,356934.0,232938879.0,0.0,196168756.0,1648001.0,469219873.0,1
2021-11-30,US,406872.0,233345751.0,890232.0,197058988.0,1903326.0,471123199.0,1
2021-12-01,US,460225.0,233805976.0,304128.0,197363116.0,2127359.0,473250558.0,1
2021-12-02,US,448634.0,234254610.0,475612.0,197838728.0,2139426.0,475389984.0,1
2021-12-03,US,487634.0,234742244.0,372913.0,198211641.0,2412133.0,477802117.0,1
2021-12-04,US,301779.0,235044023.0,380526.0,198592167.0,1466516.0,479268633.0,1
2021-12-05,US,166210.0,235210233.0,370353.0,198962520.0,723621.0,479992254.0,1
2021-12-06,US,391269.0,235601502.0,350502.0,199313022.0,1812273.0,481804527.0,1
2021-12-07,US,403648.0,236005150.0,374417.0,199687439.0,1889117.0,483693644.0,1
2021-12-08,US,408504.0,236413654.0,713094.0,200400533.0,1903521.0,485597165.0,1
2021-12-09,US,405549.0,236819203.0,316854.0,200717387.0,1899934.0,487497099.0,1
2021-12-10,US,424725.0,237243928.0,562195.0,201279582.0,2080979.0,489578078.0,1
2021-12-11,US,267816.0,237511744.0,408968.0,201688550.0,1246220.0,490824298.0,1
2021-12-12,US,152705.0,237664449.0,286685.0,201975235.0,625819.0,491450117.0,1
2021-12-13,US,348889.0,238013338.0,271463.0,202246698.0,1600397.0,493050514.0,1
2021-12-14,US,367906.0,238381244.0,257339.0,202504037.0,1695985.0,494746499.0,1
2021-12-15,US,379775.0,238761019.0,0.0,202504037.0,1696313.0,496442812.0,1
2021-12-16,US,390841.0,239151860.0,341849.0,202845886.0,1668268.0,498111080.0,1
2021-12-17,US,433810.0,239585670.0,633320.0,203479206.0,1909784.0,500020864.0,1
2021-12-18,US,289198.0,239874868.0,0.0,203479206.0,1111596.0,501132460.0,1
2021-12-19,US,170292.0,240045160.0,447273.0,203926479.0,635675.0,501768135.0,1
2021-12-20,US,442890.0,240488050.0,172503.0,204098982.0,1819409.0,503587544.0,1
2021-12-21,US,468009.0,240956059.0,479743.0,204578725.0,1946357.0,505533901.0,1
2021-12-22,US,447949.0,241404008.0,239992.0,204818717.0,1838993.0,507372894.0,1
2021-12-23,US,369001.0,241773009.0,-78396.0,204740321.0,1442462.0,508815356.0,1
2021-12-24,US,103739.0,241876748.0,0.0,204740321.0,376130.0,509191486.0,1
2021-12-25,US,2048.0,241878796.0,0.0,204740321.0,6234.0,509197720.0,1
2021-12-26,US,132570.0,242011366.0,0.0,204740321.0,475286.0,509673006.0,1
2021-12-27,US,395716.0,242407082.0,456652.0,205196973.0,1508490.0,511181496.0,1
2021-12-28,US,435056.0,242842138.0,223772.0,205420745.0,1666708.0,512848204.0,1
2021-12-29,US,436280.0,243278418.0,217562.0,205638307.0,1649670.0,514497874.0,1
2021-12-30,US,403115.0,243681533.0,173087.0,205811394.0,1506328.0,516004202.0,1
2021-12-31,US,161812.0,243843345.0,0.0,205811394.0,599819.0,516604021.0,1
2022-01-01,US,32892.0,243876237.0,0.0,205811394.0,99543.0,516703564.0,1
2022-01-02,US,137685.0,244013922.0,0.0,205811394.0,491827.0,517195391.0,1
2022-01-03,US,342981.0,244356903.0,0.0,205811394.0,1220720.0,518416111.0,1
2022-01-04,US,374586.0,244731489.0,770265.0,206581659.0,1390747.0,519806858.0,1
2022-01-05,US,381053.0,245112542.0,216140.0,206797799.0,1418843.0,521225701.0,1
2022-01-06,US,371635.0,245484177.0,0.0,206797799.0,1430548.0,522656249.0,1
2022-01-07,US,400762.0,245884939.0,218715.0,207016514.0,1606749.0,524262998.0,1
2022-01-08,US,275414.0,246160353.0,435934.0,207452448.0,1028410.0,525291408.0,1
2022-01-09,US,142726.0,246303079.0,209623.0,207662071.0,488966.0,525780374.0,1
2022-01-10,US,331844.0,246634923.0,134264.0,207796335.0,1233223.0,527013597.0,1
2022-01-11,US,340226.0,246975149.0,158270.0,207954605.0,1281133.0,528294730.0,1
2022-01-12,US,341413.0,247316562.0,228052.0,208182657.0,1281118.0,529575848.0,1
2022-01-13,US,337834.0,247654396.0,382237.0,208564894.0,1260655.0,530836503.0,1
2022-01-14,US,380045.0,248034441.0,226968.0,208791862.0,1438152.0,532274655.0,1
2022-01-15,US,226551.0,248260992.0,0.0,208791862.0,774307.0,533048962.0,1
2022-01-16,US,106477.0,248367469.0,203576.0,208995438.0,384213.0,533433175.0,1
2022-01-17,US,217092.0,248584561.0,0.0,208995438.0,812241.0,534245416.0,1
2022-01-18,US,255340.0,248839901.0,317332.0,209312770.0,976227.0,535221643.0,1
2022-01-19,US,253564.0,249093465.0,196527.0,209509297.0,954430.0,536176073.0,1
2022-01-20,US,242663.0,249336128.0,333313.0,209842610.0,910318.0,537086391.0,1
2022-01-21,US,280043.0,249616171.0,179156.0,210021766.0,1049521.0,538135912.0,1
2022-01-22,US,173786.0,249789957.0,207820.0,210229586.0,605094.0,538741006.0,1
2022-01-23,US,92464.0,249882421.0,128422.0,210358008.0,325120.0,539066126.0,1
2022-01-24,US,205172.0,250087593.0,101955.0,210459963.0,775169.0,539841295.0,1
2022-01-25,US,205981.0,250293574.0,222508.0,210682471.0,782536.0,540623831.0,1
2022-01-26,US,202126.0,250495700.0,167741.0,210850212.0,770043.0,541393874.0,1
2022-01-27,US,199919.0,250695619.0,311871.0,211162083.0,767117.0,542160991.0,1
2022-01-28,US,231021.0,250926640.0,181735.0,211343818.0,929198.0,543090189.0,1
2022-01-29,US,122478.0,251049118.0,189411.0,211533229.0,459798.0,543549987.0,1
2022-01-30,US,73162.0,251122280.0,161902.0,211695131.0,259836.0,543809823.0,1
2022-01-31,US,160895.0,251283175.0,0.0,211695131.0,613166.0,544422989.0,1
2022-02-01,US,149714.0,251432889.0,259424.0,211954555.0,589809.0,545012798.0,1
2022-02-02,US,144207.0,251577096.0,176129.0,212130684.0,552271.0,545565069.0,1
2022-02-03,US,129278.0,251706374.0,0.0,212130684.0,502333.0,546067402.0,1
2022-02-04,US,154677.0,251861051.0,350781.0,212481465.0,636767.0,546704169.0,1
2022-02-05,US,109870.0,251970921.0,176217.0,212657682.0,426906.0,547131075.0,1
2022-02-06,US,59782.0,252030703.0,148839.0,212806521.0,207917.0,547338992.0,1
2022-02-07,US,127975.0,252158678.0,113757.0,212920278.0,468115.0,547807107.0,1
2022-02-08,US,125446.0,252284124.0,140839.0,213061117.0,485346.0,548292453.0,1
2022-02-09,US,129941.0,252414065.0,185023.0,213246140.0,494381.0,548786834.0,1
2022-02-10,US,127514.0,252541579.0,184294.0,213430434.0,490019.0,549276853.0,1
2022-02-11,US,151137.0,252692716.0,132739.0,213563173.0,602604.0,549879457.0,1
2022-02-12,US,90845.0,252783561.0,171246.0,213734419.0,335973.0,550215430.0,1
2022-02-13,US,43252.0,252826813.0,135259.0,213869678.0,148775.0,550364205.0,1
2022-02-14,US,87613.0,252914426.0,93305.0,213962983.0,329181.0,550693386.0,1
2022-02-15,US,99569.0,253013995.0,141165.0,214104148.0,386911.0,551080297.0,1
2022-02-16,US,101794.0,253115789.0,0.0,214104148.0,397519.0,551477816.0,1
2022-02-17,US,98165.0,253213954.0,370573.0,214474721.0,391111.0,551868927.0,1
2022-02-18,US,123354.0,253337308.0,128135.0,214602856.0,504551.0,552373478.0,1
2022-02-19,US,74312.0,253411620.0,142217.0,214745073.0,271299.0,552644777.0,1
2022-02-20,US,42339.0,253453959.0,0.0,214745073.0,148081.0,552792858.0,1
2022-02-21,US,80595.0,253534554.0,0.0,214745073.0,307210.0,553100068.0,1
2022-02-22,US,87494.0,253622048.0,261128.0,215006201.0,332813.0,553432881.0,1
2022-02-23,US,86499.0,253708547.0,123229.0,215129430.0,328029.0,553760910.0,1
2022-02-24,US,81411.0,253789958.0,123771.0,215253201.0,313159.0,554074069.0,1
2022-02-25,US,94669.0,253884627.0,64836.0,215318037.0,374996.0,554449065.0,1
2022-02-26,US,65338.0,253949965.0,138979.0,215457016.0,234398.0,554683463.0,1
2022-02-27,US,34365.0,253984330.0,0.0,215457016.0,118776.0,554802239.0,1
2022-02-28,US,76851.0,254061181.0,145712.0,215602728.0,300263.0,555102502.0,1
2022-03-01,US,68034.0,254129215.0,75049.0,215677777.0,259697.0,555362199.0,1
2022-03-02,US,65518.0,254194733.0,0.0,215677777.0,243861.0,555606060.0,1
2022-03-03,US,63238.0,254257971.0,98062.0,215775839.0,239006.0,555845066.0,1
2022-03-04,US,76252.0,254334223.0,211413.0,215987252.0,299571.0,556144637.0,1
2022-03-05,US,49224.0,254383447.0,92156.0,216079408.0,173193.0,556317830.0,1
2022-03-06,US,25918.0,254409365.0,68107.0,216147515.0,84131.0,556401961.0,1
2022-03-07,US,55012.0,254464377.0,56940.0,216204455.0,196542.0,556598503.0,1
2022-03-08,US,53342.0,254517719.0,69177.0,216273632.0,201080.0,556799583.0,1
2022-03-09,US,52496.0,254570215.0,82212.0,216355844.0,196562.0,556996145.0,1
2022-03-10,US,51737.0,254621952.0,93966.0,216449810.0,195796.0,557191941.0,1
2022-03-11,US,61139.0,254683091.0,0.0,216449810.0,238247.0,557430188.0,1
2022-03-12,US,37222.0,254720313.0,47508.0,216497318.0,131824.0,557562012.0,1
2022-03-13,US,20713.0,254741026.0,90666.0,216587984.0,69296.0,557631308.0,1
2022-03-14,US,47225.0,254788251.0,102820.0,216690804.0,175726.0,557807034.0,1
2022-03-15,US,45784.0,254834035.0,77151.0,216767955.0,174922.0,557981956.0,1
2022-03-16,US,31580.0,254865615.0,61874.0,216829829.0,122558.0,558104514.0,1
2022-03-17,US,4417.0,254870032.0,67232.0,216897061.0,16592.0,558121106.0,1
2022-03-18,US,46292.0,254870034.0,55286.0,216952347.0,218217.0,558121108.0,1
2022-03-19,US,0.0,254870034.0,0.0,216952347.0,0.0,558121108.0,1
2020-12-14,CA,,,,,,,2
2020-12-15,CA,,,,,,,2
2020-12-16,CA,,,,,,,2
2020-12-17,CA,,,,,,,2
2020-12-18,CA,,,,,,,2
2020-12-19,CA,,,,,,,2
2020-12-20,CA,,,,,,,2
2020-12-21,CA,,,,,,,2
2020-12-22,CA,,,,,,,2
2020-12-23,CA,,,,,,,2
2020-12-24,CA,,,,,,,2
2020-12-25,CA,,,,,,,2
2020-12-26,CA,,,,,,,2
2020-12-27,CA,,,,,,,2
2020-12-28,CA,,,,,,,2
2020-12-29,CA,,,,,,,2
2020-12-30,CA,,,,,,,2
2020-12-31,CA,,,,,,,2
2021-01-01,CA,,,,,,,2
2021-01-02,CA,,,,,,,2
2021-01-03,CA,,,,,,,2
2021-01-04,CA,,,,,,,2
2021-01-05,CA,,,,,,,2
2021-01-06,CA,,,,,,,2
2021-01-07,CA,,,,,,,2
2021-01-08,CA,,,,,,,2
2021-01-09,CA,,,,,,,2
2021-01-10,CA,,,,,,,2
2021-01-11,CA,,,,,,,2
2021-01-12,CA,,,,,,,2
2021-01-13,CA,,,,,,,2
2021-01-14,CA,,,,,,,2
2021-01-15,CA,,,,,,,2
2021-01-16,CA,,,,,,,2
2021-01-17,CA,,,,,,,2
2021-01-18,CA,,,,,,,2
2021-01-19,CA,,,,,,,2
2021-01-20,CA,,,,,,,2
2021-01-21,CA,,,,,,,2
2021-01-22,CA,,,,,,,2
2021-01-23,CA,,,,,,,2
2021-01-24,CA,,,,,,,2
2021-01-25,CA,,,,,,,2
2021-01-26,CA,,,,,,,2
2021-01-27,CA,,,,,,,2
2021-01-28,CA,,,,,,,2
2021-01-29,CA,,,,,,,2
2021-01-30,CA,,,,,,,2
2021-01-31,CA,,,,,,,2
2021-02-01,CA,,,,,,,2
